Time Data,Headline
2013-07-30T10:01:00Z,"Alcatel-Lucent, Qualcomm to Develop Next-Generation of Small Cells for Ultra-Broadband Wireless Access"
2013-08-05T10:20:00Z,Qualcomm Reportedly to Shift Mobile AP Orders Away from  Taiwan Semiconductor -DigiTimes
2013-08-05T10:43:00Z,"Piper Jaffray Downgrades QUALCOMM Incorporated to Neutral, Lowers PT to $67.00"
2013-08-05T13:00:00Z,UPDATE: Piper Jaffray Downgrades QUALCOMM on Falling High-End Smartphone Demand
2013-08-07T10:14:00Z,Qualcomm to Switch 28nm HKMG Wafer Orders from Taiwan Semiconducto to Globalfoundries -DigiTimes
2013-08-14T00:00:00Z,"HP, Qualcomm, Others Chasing Augmented Reality"
2013-08-15T12:46:00Z,"Lazard Capital Markets Maintains Buy on QUALCOMM Incorporated, Raises PT to $85.00"
2013-08-19T13:09:00Z,"Deutsche Bank Maintains Buy on QUALCOMM Incorporated, Raises PT to $80.00"
2013-08-19T14:55:00Z,UPDATE: Deutsche Bank Raises PT on Qualcomm on Market Leader Position
2013-08-21T16:33:00Z,Intel's Plan To Overtake Qualcomm's Snapdragon Platform
2013-08-23T11:32:00Z,"Qualcomm Reports Deal to Sell North, Latin American Transportation, Logistics Unti to Vista Equity for $800M"
2013-08-27T19:13:00Z,"Short Sellers Gang Up On Marvell Technology (MRVL, QCOM, STM)"
2013-08-29T00:00:00Z,"Apple iPhone refresh could lift Qualcomm, Cirrus Logic, others"
2013-09-04T17:46:00Z,"QUALCOMM Exec at Co. Event Says Will to Begin Selling Smart Watch Named Toq, Will Have Always On Display, Will Have Wireless Charger, Headphones"
2013-09-04T19:15:00Z,QUALCOMM's New Toq Smart Watch Will Cost $300-350
2013-09-11T20:16:00Z,QUALCOMM Announces $5B Buyback Plan
2013-09-11T20:23:00Z,QUALCOMM Shares Up 1% Following Buyback News
2013-09-12T11:07:00Z,"Technicolor, Qualcomm Collaborate on Set-Top Boxes"
2013-09-12T11:57:00Z,"BMO Capital Maintains Outperform on QUALCOMM Incorporated, Raises PT to $77.00"
2013-09-12T13:31:00Z,UPDATE: BMO Capital Raises PT on Qualcomm Following Huge Stock Purchase
2013-09-12T21:39:00Z,Qualcomm: Where Innovation Meets Results
2013-09-13T17:45:00Z,"QUALCOMM Shares Moved Lower Following Incorrect Headline of Lazard Downgrade, Firm Did Not Downgrade QUALCOMM, Remains Neutral"
2013-09-16T12:04:00Z,"ParkerVision Files Joint Pretrial Statement, Trial Brief Related to QUALCOMM Litigation"
2013-09-18T10:00:00Z,Supply Chain Sources Report HTC Will Use Old Qualcomm Processor for HTC One Max -DigiTimes
2013-09-20T00:00:00Z,"Broadcom, Qualcomm, NXP winners in iPhone 5S teardown checks"
2013-09-20T10:31:00Z,"iFixit's Teardown of Apple's iPhone 5S Reveals Components from Qualcomm, Broadcom, Skyworks, Tecas, Instruments, Avago"
2013-09-24T17:47:00Z,Seeking Alpha Post 'How Qualcomm Might Be A Beneficiary Of Tesla's Supercharger Network' May be Reason in Part for Tesla Spike
2013-09-27T10:05:00Z,JPR Reports Qualcomm has 32% of GPU Market for Personal Mobile Devices -DigiTimes
2013-10-04T09:58:00Z,Supply Chain Sources Say Lenovo to Adopt Qualcomm Solutions for New K910 Smartphone -DigiTImes
2013-10-07T10:37:00Z,"Bank of America Downgrades QUALCOMM Incorporated to Neutral, Maintains $75.00 PO"
2013-10-07T12:02:00Z,ParkerVision Announces Commencement of Qualcomm Patent Infringement Trial
2013-10-07T14:54:00Z,UPDATE: Bank of America Downgrades QUALCOMM as Market Dynamics Bode Poorly for Growth
2013-10-15T11:37:00Z,"Stifel Nicolaus Initiates Coverage on QUALCOMM Incorporated at Buy, Announces $80.00 PT"
2013-10-15T13:33:00Z,UPDATE: Stifel Initiates Coverage on Qualcomm on Market Leader Position
2013-10-15T16:35:00Z,"Leon Cooperman's Top Stock Picks (QCOM, S)"
2013-10-17T01:16:00Z,"Qualcomm Announces Steve Altman, Vice Chairman, to Retire"
2013-10-17T15:41:00Z,"ParkerVision Announces Jury Has Said Patents Valid, Qualcomm Infringed"
2013-10-17T16:29:00Z,UPDATE: Jury Finds Qualcomm Guilty of Infringement of ParkerVision Patents
2013-10-17T17:01:00Z,Shares of Vringo Likely on the Move Higher (Now Up 5%) Following Sharp Move Higher in ParkerVision on Patent Litigation with Qualcomm
2013-10-17T19:37:00Z,Bloomberg Highlighting Tweet from Public Patent Foundation's Ravicher: Judge Allowed ParkerVision to Ask for $432M in Damages in Qualcomm Case
2013-10-22T15:19:00Z,UPDATE: Drexel Hamilton Initiates Coverage on Qualcomm on Positive Market Outlook
2013-10-24T18:27:00Z,Bloomberg Reporting Qualcomm Ordered to Pay ParkerVision $173M Related to PAtents
2013-10-24T18:43:00Z,ParkerVision Confirming $173M in Damages in Qualcomm Case
2013-10-24T19:18:00Z,ParkerVision Wins $173M in Case Against Qualcomm; Sought $432M
2013-10-28T14:52:00Z,"Option Alert: Qualcomm Shares Moving Higher on Volume; Seeing 8,709 January 72.5 Call Contracts Traded @$1.03; Currently $68.40"
2013-10-31T18:34:00Z,Qualcomm Snapdragon Processors Continue to Drive the Smartphone Space with Nexus 5 Devices from Google
2013-11-01T00:00:00Z,DealBook: Qualcomm and Cerberus Joining in Founders’ Bid for BlackBerry
2013-11-04T00:00:00Z,QCOM's Processor to Power Nexus 5 - Analyst Blog
2013-11-06T00:00:00Z,"Qualcomm Fiscal Q1 Earnings, Revenue Outlook Miss"
2013-11-06T21:00:00Z,QUALCOMM Incorporated Reports Q3 EPS of $1.05 vs $1.08 Est
2013-11-06T21:02:00Z,QUALCOMM Incorporated Sees Q1 EPS $1.10-1.20; Sees Sales $6.30B-6.90B
2013-11-06T21:03:00Z,QUALCOMM Incorporated Sees FY2014 EPS $4.95-5.15 vs $4.95 Est; Sees Sales $26.0B-27.50B vs $27.50B Est
2013-11-06T21:28:00Z,Qualcomm Drops 4% After Q4 Report (QCOM)
2013-11-07T00:00:00Z,Qualcomm Misses on Q4 Earnings - Analyst Blog
2013-11-07T16:26:00Z,J.P. Morgan Reiterates on QUALCOMM on Mixed Factors
2013-11-11T15:44:00Z,"Option Alert: Qualcomm April 75 Call; 7,812 Contract Trade at Ask @$1.19; Currently $67.39"
2013-11-11T21:52:00Z,"Jefferies Initiates Coverage on QUALCOMM Incorporated at Buy, Announces $80.00 PT"
2013-11-12T14:06:00Z,UPDATE: Jefferies Initiates Coverage on QUALCOMM Ahead of Anticipated Multiple Expansion
2013-11-13T12:05:00Z,Goldman Sachs Adds Qualcomm to 'Conviction Buy' List
2013-11-13T19:42:00Z,"Short Interest Rises In Marvell, Falls In Qualcomm (MRVL, QCOM, TXN)"
2013-11-14T21:40:00Z,"Lone Pine Raises Stake in Qualcomm to ~13M Shares, Also Has Calls"
2013-11-15T12:44:00Z,UPDATE: Jefferies Reiterates on Qualcomm Despite Concerns
2013-11-18T11:23:00Z,"Qualcomm Looks Toward Samsung-Globalfoundries Alliance to Reduce Reliance on Taiwan Semiconductor for Chips, According to Sources -DigiTimes"
2013-11-18T16:30:00Z,"Qualcomm to Launch Toq Smartwatch on December 2, Starting at $349"
2013-11-19T00:00:00Z,"Risk, Reward Balance Qualcomm - Analyst Blog"
2013-11-19T12:50:00Z,"Mizuho Securities Initiates Coverage on QUALCOMM Incorporated at Buy, Announces $88.00 PT"
2013-11-19T15:28:00Z,UPDATE: Mizuho Securities Initiates Coverage on QUALCOMM as TDD Investment is to Pay-Off with 2014 Margin Recovery
2013-11-20T14:41:00Z,QUALCOMM Incorporated Sees FY2014 EPS $4.95-5.15 vs $5.06 Est
2013-11-21T00:00:00Z,"Qualcomm Royalty Outlook Seen Stable, China 4G Key"
2013-11-21T12:51:00Z,"Raymond James Downgrades QUALCOMM Incorporated to Outperform, Maintains $79.00 PT"
2013-11-21T16:44:00Z,UPDATE: Raymond James Downgrades QUALCOMM Following Company Analyst Day
2013-11-21T23:24:00Z,Qualcomm Collaborates with Samsusung on BeiDou-Enhanced Smartphones
2013-11-22T00:00:00Z,QCOM Arm Enhances 4G LTE Connectivity - Analyst Blog
2013-11-25T00:00:00Z,"QCOM, Samsung Join Forces - Analyst Blog"
2013-11-25T12:33:00Z,"Qualcomm Notified of Probe by China's National Development & Reform Commission, Says Substance of Probe Confidential, Co. Says Not Aware of Any Charge by NDRC"
2013-11-25T21:31:00Z,"Qualcomm Closes Sale of Omnitracs to Vista, Expecting $0.22-0.25/Share Gain on Sale"
2013-11-26T00:00:00Z,Qualcomm faces China antitrust probe
2013-11-26T00:00:00Z,Qualcomm Faces Chinese Probe - Analyst Blog
2013-11-26T11:54:00Z,China's Anti-Trust Probe into Qualcomm May be Related to 4Gm Royalties -Reuters
2013-12-11T00:00:00Z,"Qualcomm, F5, Nokia Get Buy Ratings From Citigroup"
2013-12-11T12:29:00Z,"Citigroup Upgrades QUALCOMM Incorporated to Buy, Raises PT to $88.00"
2013-12-11T18:54:00Z,"UPDATE: Citigroup Assumes Coverage on Qualcomm, Upgrades on Riding the LTE Wave Forward"
2013-12-12T14:09:00Z,"Nomura Maintains Buy on QUALCOMM Incorporated, Raises PT to $85.00"
2013-12-12T15:46:00Z,UPDATE: Nomura Raises PT on Qualcomm on Substantial Opportunity with China Mobile
2013-12-12T15:59:00Z,"Qualcomm Bucks Short Interest Trend (AMAT, MU, QCOM)"
2013-12-12T22:20:00Z,Bloomberg Reports Microsoft to Consider Qualcomm's Mollenkopf for CEO
2013-12-13T00:00:00Z,Qualcomm Picks Insider As New Chief Executive
2013-12-13T12:32:00Z,Qualcomm Names Steve Mollenkopf CEO and President
2013-12-30T00:00:00Z,"Weekly 52-Week Highs Highlight: QCOM, DCM, BUD, FDX"
2014-01-02T10:57:00Z,"Sources Report Apple, Qualcomm Wearable Devices Suffering Weak Yields -DigiTimes"
2014-01-03T17:53:00Z,"Anritsu, Qualcomm Demonstrate LTE-A Category 6 Peak Data Rates of 300 Mbps"
2014-01-06T12:33:00Z,Qualcomm Announces Snapdragon Automotive Solutions for Connected In-Car Infotainment
2014-01-06T12:33:00Z,"Qualcomm Reports New Ultra HD Processor for TVs, Set-Top Boxes"
2014-01-14T14:22:00Z,"Raymond James Downgrades QUALCOMM Incorporated to Market Perform, Removes $79.00 PT"
2014-01-22T14:02:00Z,Qualcomm Declares Quarterly Cash Dividend of $0.35/Share
2014-01-23T21:32:00Z,"Qualcomm Acquires Palm, IPAQ and Bitfone Patent Portfolio from Hewlett-Packard"
2014-01-24T00:00:00Z,Qualcomm Acquires More Patents - Analyst Blog
2014-01-27T19:32:00Z,Nikkei Reporting Qualcomm CEO Steven Mollenkopf Says Expecting Growth in Smartphones
2014-01-29T21:00:00Z,Qualcomm Raises Outlook
2014-01-29T21:03:00Z,QUALCOMM Incorporated Raises FY2014 EPS Guidance from $4.95-5.15 to $5.00-5.20 vs $5.06 Est
2014-01-29T21:03:00Z,QUALCOMM Incorporated Sees Q2 EPS $1.15-1.25 vs $1.26 Est; Sees Sales $6.10B-6.70B vs $6.68B Est
2014-01-29T22:39:00Z,Qualcomm Rises After Q1 Results
2014-01-30T00:00:00Z,"Qualcomm Beats on Q1 Earnings, Lags Revs - Analyst Blog"
2014-02-10T00:00:00Z,Qualcomm and Alcatel Lucent Join Forces - Analyst Blog
2014-02-21T00:00:00Z,Updated Research Report on QUALCOMM - Analyst Blog
2014-02-24T00:00:00Z,Qualcomm Leads Smartphone Chipset Market - Analyst Blog
2014-02-24T11:53:00Z,Economic Daily News Reports Google to Use Qualcomm 8-Core CPUs for Next-Gen Nexus 6 Smartphone -Digitimes
2014-02-26T11:28:00Z,Strategy Analytics Says Qualcomm Leads Cellular Baseband Processor Market with 64% Share -Digitimes
2014-02-27T21:30:00Z,Qualcomm Dismisses Remaining Counterclaims Against Parkervision
2014-03-03T13:04:00Z,"JMP Securities Maintains Market Outperform on QUALCOMM Incorporated, Raises PT to $85.00"
2014-03-04T12:30:00Z,"Qualcomm Announces $5B Increase in Buyback Plan, Raises Qtr. Dividend from $0.35 to $0.42/Share"
2014-03-04T21:41:00Z,"Qualcomm Announces Exec Transition Effective Today: Jacobs Will Be Chair, Mollenkopf Named CEO"
2014-03-05T00:00:00Z,Qualcomm Enhances Shareholders' Value - Analyst Blog
2014-03-06T00:00:00Z,Qualcomm and Sprint Test Small Cell - Analyst Blog
2014-03-10T20:17:00Z,Qualcomm Names Derek Aberle Pres
2014-03-17T00:00:00Z,Qualcomm May See Gain From China Mobile 4G Strategy
2014-03-20T00:00:00Z,Qualcomm's geolocation technology a 'game changer'
2014-03-21T00:00:00Z,Qualcomm to Gain from China - Analyst Blog
2014-03-24T00:00:00Z,"Weekly Insider Sells Highlight: KERX, ORCL, QCOM, GILD"
2014-03-28T11:03:00Z,"Tessera Tech Announces End of Litigation Against Qualcomm, Cos. Have Agreed to Explore Technical Deal"
2014-03-31T00:00:00Z,Small Cap Energous Corp (WATT): The Ultimate Wireless Charging Stock? QCOM & ENR
2014-03-31T00:00:00Z,Qualcomm to Divest Indian Venture - Analyst Blog
2014-04-01T00:00:00Z,China to Drive Qualcomm's Growth - Analyst Blog
2014-04-03T00:00:00Z,Qualcomm Upgrade Fueled By China Smartphone Growth
2014-04-04T00:00:00Z,Qualcomm Chip Supports Amazon Fire TV - Analyst Blog
2014-04-07T17:15:00Z,"Pete Najarian tweets: 'From today on @HalftimeReport, for the folks that asked on twitter....Final trade was QCOM, I like the new flow, I have been long calls'"
2014-04-08T00:00:00Z,"Weekly Insider Sells Highlight: QCOM, EIX, LOW, FLO, FLIR"
2014-04-17T11:47:00Z,"Stifel Nicolaus Maintains Buy on QUALCOMM Incorporated, Raises PT to $83.00"
2014-04-22T00:00:00Z,Can Qualcomm (QCOM) Keep the Earnings Streak Alive? - Analyst Blog
2014-04-22T00:00:00Z,Qualcomm Earnings Will Put Focus On China 4G Growth
2014-04-23T00:00:00Z,Qualcomm Revenue Misses Amid Slowing Growth
2014-04-23T20:03:00Z,QUALCOMM Incorporated Reports Q2 EPS of $1.31 vs $1.22 Est; Revenue of $6.40B vs $6.48B Est
2014-04-23T20:04:00Z,QUALCOMM Incorporated Raises FY2014 EPS Guidance from $5.00-5.20 to $5.05-5.25 vs $5.13 Est
2014-04-23T20:04:00Z,QUALCOMM Incorporated Sees Q3 EPS $1.15-1.25 vs $1.25 Est; Sees Sales $6.20B-6.80B vs $6.60B Est
2014-04-23T20:26:00Z,Qualcomm's 10-Q Shows Co. Received Wells Notice from SEC on Mar. 13th
2014-04-24T00:00:00Z,"China Unicom, Qualcomm, China Mobile in the China Stock Roundup - Analyst Blog"
2014-04-24T00:00:00Z,Qualcomm Outlook Stays Positive Despite Revenue Miss
2014-04-24T00:00:00Z,"Qualcomm Beats on Q2 Earnings, Lags Revs - Analyst Blog"
2014-04-24T10:59:00Z,QUALCOMM Trades Down After Q2 Earnings
2014-04-24T19:39:00Z,"In CNBC Interview, Qualcomm CEO Says Company Sees Strong Demand in Chip Business"
2014-04-25T00:00:00Z,Broadcom Wireless Woes Vs. Qualcomm Might Spur Sale
2014-04-29T00:00:00Z,Qualcomm Is Still Going Strong
2014-04-30T22:02:00Z,Qualcomm Announces Qualcomm Retail Solutions as Standalone Company Named 'Gimbal'
2014-05-01T21:58:00Z,Qualcomm Has Lost Bid to Reduce Damage Award in Parkervision Verdict - Bloomberg
2014-05-02T11:33:00Z,Court Issues Bench Rulings In ParkerVision's Ongoing Litigation Against Qualcomm
2014-05-02T11:35:00Z,"UPDATE: Parkervision Says Court Denied Qualcomm's Motion for Judgment as a Matter of Law, and Request for New Trial on Damages"
2014-05-07T20:39:00Z,"Qualcomm Chaiman Jacobs Sells 70,000 Shares @$79.72/Share -Form 4"
2014-05-11T13:58:00Z,Qualcomm Reportedly to Acquire Mobile Device Chip Maker Wilocity for $300M
2014-05-14T00:00:00Z,Qualcomm Mulls over Wilocity Takeover - Analyst Blog
2014-05-15T14:22:00Z,"13F Filing from Leon Cooperman's Omega Advisors Shows Increased Stake in eBay to ~2.9M Shares, JP Morgan, Citi, Reduced Stakes in Transocean, Qualcomm, DISH"
2014-05-15T20:17:00Z,Tepper Reduced Stake in Qualcomm by ~100K Shares
2014-05-15T20:57:00Z,"13F from Lone Pine Shows Reduced Stakes in Dollar General, Qualcomm, Coach, Davita, Priceline"
2014-05-16T00:00:00Z,Updated Research Report on Qualcomm - Analyst Blog
2014-05-23T00:00:00Z,Qualcomm: Moving Into Wearables to Hunt for Growth
2014-06-05T00:00:00Z,Qualcomm Poised to Gain from China - Analyst Blog
2014-06-11T11:04:00Z,Rambus  Maybe Used In Qualcomm Products
2014-06-12T00:00:00Z,"Rambus Inks Licensing Deal with QUALCOMM, Updates Guidance - Analyst Blog"
2014-06-12T00:00:00Z,"Qualcomm EPS Boost Seen From China 4G, iPhone 6"
2014-06-13T14:48:00Z,"Parkervision Says Jury Found Patents Were Valid, Infringed By Qualcomm"
2014-06-18T11:37:00Z,Morgan Stanley Initiates Coverage on QUALCOMM Incorporated at Equal-weight
2014-06-18T12:19:00Z,UPDATE: Morgan Stanley Initiates Coverage On QUALCOMM
2014-06-19T00:00:00Z,Qualcomm Pioneers LTE-A Cat 6 Smartphone Chipset - Analyst Blog
2014-06-19T09:54:00Z,Digitimes Reports Qualcomm Expected to have 80%+ of China's LTE Chip Market in H1 2014
2014-06-20T00:00:00Z,Qualcomm's New Chip is a Winner
2014-06-22T00:00:00Z,Is Qualcomm Shooting Itself in the Foot?
2014-06-23T13:16:00Z,US Judge Rules in Favor of Qualcomm in  Patent Litigation vs Parkervision
2014-06-23T14:14:00Z,"ParkerVision Announces Received District Court Rulings Related to Ongoing Litigation Against Qualcomm, Qualcomm Motion for New Trial on Invalidity Denied"
2014-06-23T17:25:00Z,Qualcomm Offers Statement Related to ParkerVision Ruling
2014-06-25T00:00:00Z,Qualcomm Upped to Buy on Strong Fundamentals - Analyst Blog
2014-06-26T12:06:00Z,Parkervision Files Appeal to US Court of Appeals for Federal Circuit In Parkervision V. Qualcomm; Anticipate Appellate Process to Take 9-12 Months
2014-07-01T10:14:00Z,"DigiTimes Reports Samsung, Globalfoundries Team Receives 14nm orders from Qualcomm, Apple"
2014-07-01T13:31:00Z,Qualcomm Incorporated Q3 2014 Earnings And Conference Call
2014-07-02T00:00:00Z,Qualcomm Leads Mobile Baseband Chipset Market - Analyst Blog
2014-07-03T00:00:00Z,Qualcomm Buys Wilocity to Develop Innovative WiFi Products - Analyst Blog
2014-07-08T11:33:00Z,Qualcomm Reports First Large-Scale Commercial VoLTE Launch in Japan
2014-07-09T09:49:00Z,"Digitimes Reports Qualcomm Places FinFET chip orders with Samsung, Instead of Taiwan Semiconductor"
2014-07-11T00:00:00Z,Qualcomm Fiscal Q3 Views Trimmed By Goldman Sachs
2014-07-11T16:49:00Z,"Mid-Day Note from Tigress Financial Shows Downgrades on Motorola Solutions, QUALCOMM, Synaptics"
2014-07-11T18:21:00Z,Shares Of QUALCOMM Fall Following Tigress Downgrade
2014-07-14T13:56:00Z,"ISI Group Earlier Upgraded Freescale Semi from Cautious to Neutral, KLA-Tencor Upgraded to Strong Buy, QUALCOMM Downgraded to Neutral"
2014-07-17T20:29:00Z,"AMD's Competitors Trading Higher Following Co's Bad Q2, Intel Up 0.3%, Broadcom up 0.7%,  Qualcomm up 0.2%"
2014-07-21T00:00:00Z,Will Qualcomm (QCOM) Disappoint on Q3 Earnings? - Analyst Blog
2014-07-22T00:00:00Z,Qualcomm Earnings Reflect Smartphone Market Maturity
2014-07-22T13:47:00Z,"Option Alert: Qualcomm Sep $85 Call; 12,265 Contracts Traded vs 1,943 OI; Currently $80.73"
2014-07-23T20:02:00Z,QUALCOMM Incorporated Reports Q3 EPS of $1.44 vs $1.22 Est; Revenue of $6.80B vs $6.53B Est
2014-07-23T20:03:00Z,QUALCOMM Incorporated Sees Q4 EPS $1.20-1.35 vs $1.38 Est; Sees Sales $6.50B-7.40B vs $7.13B Est
2014-07-23T20:07:00Z,QUALCOMM Incorporated Raises FY2014 EPS Guidance from $5.05-5.25 to $5.21-5.36 vs $5.17 Est
2014-07-23T20:18:00Z,Qualcomm Shares Down ~2.8%
2014-07-23T22:08:00Z,Qualcomm President Says Uncertainty Regarding Impact of China Antitrust Investigation
2014-07-24T00:00:00Z,Qualcomm disputes China phone sales
2014-07-24T00:00:00Z,"Qualcomm Tops on Q3 Earnings, Revenues; China a Concern - Analyst Blog"
2014-07-24T12:04:00Z,"Evercore Partners Downgrades QUALCOMM Incorporated to Equal-weight, Lowers PT to $83.00"
2014-07-24T15:28:00Z,Morgan Stanley Sees Muted Near-Term Expectations For QUALCOMM
2014-07-24T18:00:00Z,Canaccord Lowers Price Target On Qualcomm Amid 2015 Guidance
2014-07-24T19:40:00Z,"UPDATE: Ifixit  Amazon""Fire""  Teardown Includes NFC Chip from NXP; Radio, Power Management, Audio Codec Chips from Qualcomm"
2014-07-28T00:00:00Z,"Qualcomm Faces Serious Patent, Royalty Issues in China - Analyst Blog"
2014-07-30T00:00:00Z,Is Qualcomm in Trouble?
2014-07-30T11:39:00Z,"Qualcomm Announces Acquisition of EmpoweredU, Terms Not Disclosed"
2014-07-31T10:23:00Z,"Bernstein Downgrades QUALCOMM Incorporated to Market Perform, Lowers PT to $80.00"
2014-07-31T11:01:00Z,Bernstein Downgrades QUALCOMM To Market Perform
2014-08-06T10:54:00Z,"Industry Sources Report Qualcomm, MediaTek Seeking Additional 28nm PolySiON Production Capacity at United Microelectronics"
2014-08-12T11:33:00Z,Qualcomm Announces New Connected Health Collaborations at Connect 2014
2014-08-13T00:00:00Z,Adviser to Government In Chinese Investigation Of Qualcomm Is Ousted
2014-08-14T18:40:00Z,"13F from Leon Cooperman's Omega Recently Filed: Showed New Stake in Apple, Liquidated Stakes in SunPower, Dollar General, Raised Stakes in Actavis, SUPERVALU, Reduced Stakes in Capital One, Qualcomm, Sprint"
2014-08-14T20:35:00Z,"13F Filing from Lone Pine Capital Shows Increased Stakes in Priceline, Baidu, Adobe, Mastercard, Liquidated Stakes in Wyndam Worldwide, Qualcomm, Monsanto"
2014-08-14T21:23:00Z,UPDATE: David Tepper's Appaloosa Showed Liquidated Stake in Qualcomm
2014-08-18T00:00:00Z,Globalstar (GSAT) Gains as Qualcomm Buys 4.15 Million Shares - Analyst Blog
2014-08-22T00:00:00Z,Qualcomm On Its Journey With 4G Technology
2014-08-22T15:14:00Z,"Qualcomm, Cisco, Broadcom, Intel Did Not Infringe American Radio Patents - Bloomberg"
2014-08-26T12:31:00Z,"Reuters Reports EU Antitrust Regulators Considering Investigation Into Qualcomm, According to Sources"
2014-08-26T12:33:00Z,UPDATE: Potentinal EU Investigation Comes Four Years After Nvidia's Icera Unit Filed Complaint Against Qualcomm
2014-08-27T00:00:00Z,"Qualcomm Banks on LTE, Smartphone Demand in Emerging Nations - Analyst Blog"
2014-08-28T00:00:00Z,Examining Why Qualcomm Still Has Room to Grow
2014-09-02T00:00:00Z,Intel (INTC) Recruits Ex-Qualcomm Executive Faintucha - Analyst Blog
2014-09-09T00:00:00Z,"Alcatel-Lucent, Qualcomm Team Up in Small Cell Market - Analyst Blog"
2014-09-09T20:15:00Z,"Qualcomm CEO Mollenkopf Currently Speaking at Deutsche Bank Tech Conference: Sees China Semi Operations Doing Well, Licensing Operations Still Difficult"
2014-09-10T00:00:00Z,Qualcomm Snapdragon Processor Now for Low-End Gadgets - Analyst Blog
2014-09-10T10:14:00Z,"China Internet Regulator Says China, Qualcomm Should Make Money Together -DJ"
2014-09-11T16:16:00Z,"Daniel B. Ravicher @danravicher Tweet Parkervision $PRKR submitted its opening brief to Court of Appeals in $QCOM case Tuesday. Waiting for Court to publish it, hopefully today."
2014-09-16T18:56:00Z,"Needham's Gill Believes Entropic Could Be Worth $4.50/Share in Takeover, Sees Intel, NXP Semi, Qualcomm as Possible Suitors"
2014-09-22T15:22:00Z,"Morgan Stanley Believes Qualcomm, Inc. Is Approaching Earnings Potential"
2014-10-08T12:23:00Z,"FBR Capital Maintains Outperform on QUALCOMM Incorporated, Raises PT to $83.00"
2014-10-09T13:07:00Z,"Nomura Maintains Buy on QUALCOMM Incorporated, Raises PT to $90.00"
2014-10-09T13:08:00Z,"CORRECTION: Nomura Maintains Buy on QUALCOMM Incorporated, Raises PT to $90.00"
2014-10-15T00:00:00Z,Qualcomm Targets Internet of Things With CSR Deal
2014-10-15T09:10:00Z,Qualcomm to Acquire CSR for ~$2.5B
2014-10-15T20:02:00Z,Qualcomm Stock Sitting Right At The Long-Term Uptrend Line
2014-10-16T00:00:00Z,Qualcomm: The New Acquisition Show Stopper
2014-10-16T00:00:00Z,Qualcomm to Acquire CSR; Eyes Internet of Things Market - Analyst Blog
2014-10-28T00:00:00Z,Qualcomm: Investors Can Include This Chipmaker In Their Portfolio
2014-11-02T17:55:00Z,"Earnings Expectations For The Week Of November 3: Disney, QUALCOMM And More"
2014-11-04T00:00:00Z,Is Qualcomm (QCOM) Likely to Surprise Earnings in Q4? - Analyst Blog
2014-11-05T00:00:00Z,"Tech Five: Qualcomm, Zillow to report earnings"
2014-11-05T19:53:00Z,"Notable Earnings After The Close: TSLA, QCOM, SCTY, WFM"
2014-11-05T20:00:00Z,Qualcomm Earnings Implied Volatility ~54%; Expecting ±$2.77 Move
2014-11-05T21:02:00Z,QUALCOMM Incorporated Reports Q4 EPS of $1.11 vs $1.31 Est; Revenue of $6.69B vs $7.02B Est
2014-11-05T21:06:00Z,QUALCOMM Incorporated Sees Q1 Adjusted EPS $1.18-1.30
2014-11-05T21:07:00Z,QUALCOMM Incorporated Sees FY2015 Adjusted EPS $5.05-5.35
2014-11-05T21:09:00Z,QUALCOMM Incorporated Sees Q1 Adjusted EPS $1.18-1.30 vs $1.18 Est
2014-11-05T21:18:00Z,Qualcomm Shares Down ~5% Following Earnings
2014-11-05T21:23:00Z,Qualcomm Shares Down Almost 6% Afterhours
2014-11-06T10:13:00Z,"Bank of America Maintains Neutral on QUALCOMM Incorporated, Lowers PT to $85.00"
2014-11-06T13:38:00Z,Bank Of America Sees QUALCOMM As Determined To Lower Royalties
2014-11-06T15:53:00Z,"Brean Capital Maintains Buy on QUALCOMM Incorporated, Lowers PT to $80.00"
2014-11-06T16:14:00Z,Qualcomm Shares Plummet Following Q4 Earnings Report; Credit Suisse Comments
2014-11-06T18:29:00Z,"Midday Losers From November 6: Qualcomm, Genworth Financial, Epizyme, Nationstar Mortgage"
2014-11-06T19:59:00Z,Qualcomm Conference Call Highlights
2014-11-07T00:15:00Z,Fast Money Traders Debate On Qualcomm
2014-11-07T12:58:00Z,"Fast Money Picks For November 7: Disney, Michael Kors, Foot Locker, Qualcomm"
2014-11-10T10:22:00Z,Taiwan Semiconductor Considers Buying Qualcomm Taiwan Factory
2014-11-12T12:45:00Z,"Fast Money Picks For November 12: Qualcomm, Finish Line, Compass Minerals, Yandex"
2014-11-14T12:44:00Z,"Fast Money Picks For November 14: Microsoft, Qualcomm, Schlumberger"
2014-11-14T17:42:00Z,"13F from Cooperman's Omega Shows Liquidated Positions in Freeport-McMoRan, Boston Scientific, Qualcomm, Reduced Stake in Sirius XM, New ~2.63M Share Stake in Melco Crown"
2014-11-14T21:23:00Z,"13F from Tepper's Appaloosa Management Shows New Stake in Google, Boost In Facebook, Sold Out Of JPMorgan, Qualcomm"
2014-11-19T12:31:00Z,"Fast Money Picks For November 19: Toyota Motor, Apple, Pandora, Qualcomm"
2014-11-19T14:22:00Z,"Slides from Qualcomm Presentation at Wed.'s Analyst Meeting Offered: Expecting QLT Segment Sales in FY15 $7.3-$8.3B, Operating Margin 85-86%"
2014-11-19T14:23:00Z,"UPDATE: Qualcomm Expecting Global 3G/4G Device ASP Down ~6% in FY14, Down 9-10% in FY15"
